Id,WnvPresent
349,0.000119405544
350,0.000119405544
351,0.000119405544
352,0.000119405544
353,2.3757833e-05
354,2.3757833e-05
355,2.3757833e-05
356,2.3757833e-05
357,2.3757833e-05
358,2.3757833e-05
359,2.3757833e-05
360,2.3757833e-05
361,0.00027039848
362,0.00027039848
363,0.00027039848
364,0.00027039848
365,0.00027039848
366,0.00027039848
367,0.00027039848
368,0.00027039848
369,3.3670723e-05
370,3.3670723e-05
371,3.3670723e-05
372,3.3670723e-05
373,3.3670723e-05
374,3.3670723e-05
375,3.3670723e-05
376,3.3670723e-05
377,7.277719e-05
378,7.277719e-05
379,7.277719e-05
380,7.277719e-05
381,7.277719e-05
382,7.277719e-05
383,7.277719e-05
384,7.277719e-05
385,1.5286696e-05
386,1.5286696e-05
387,1.5286696e-05
388,1.5286696e-05
389,1.5286696e-05
390,1.5286696e-05
391,1.5286696e-05
392,1.5286696e-05
393,7.760592e-06
394,7.760592e-06
395,7.760592e-06
396,7.760592e-06
397,7.760592e-06
398,7.760592e-06
399,7.760592e-06
400,7.760592e-06
401,1.886572e-05
402,1.886572e-05
403,1.886572e-05
404,1.886572e-05
405,1.886572e-05
406,1.886572e-05
407,1.886572e-05
408,1.886572e-05
409,8.391788e-06
410,8.391788e-06
411,8.391788e-06
412,8.391788e-06
413,8.391788e-06
414,8.391788e-06
415,8.391788e-06
416,8.391788e-06
417,1.460505e-05
418,1.460505e-05
419,1.460505e-05
420,1.460505e-05
421,1.460505e-05
422,1.460505e-05
423,1.460505e-05
424,1.460505e-05
425,2.6090353e-05
426,2.6090353e-05
427,2.6090353e-05
428,2.6090353e-05
429,2.6090353e-05
430,2.6090353e-05
431,2.6090353e-05
432,2.6090353e-05
433,1.09144485e-05
434,1.09144485e-05
435,1.09144485e-05
436,1.09144485e-05
437,1.09144485e-05
438,1.09144485e-05
439,1.09144485e-05
440,1.09144485e-05
441,0.0006109873
442,0.0006109873
443,0.0006109873
444,0.0006109873
445,0.0006109873
446,0.0006109873
447,0.0006109873
448,0.0006109873
449,6.8395534e-06
450,6.8395534e-06
451,6.8395534e-06
452,6.8395534e-06
453,6.8395534e-06
454,6.8395534e-06
455,6.8395534e-06
456,6.8395534e-06
457,8.755242e-06
458,8.755242e-06
459,8.755242e-06
460,8.755242e-06
461,8.755242e-06
462,8.755242e-06
463,8.755242e-06
464,8.755242e-06
465,1.5871039e-05
466,1.5871039e-05
467,1.5871039e-05
468,1.5871039e-05
469,1.5871039e-05
470,1.5871039e-05
471,1.5871039e-05
472,1.5871039e-05
473,5.6452263e-05
474,5.6452263e-05
475,5.6452263e-05
476,5.6452263e-05
477,5.6452263e-05
478,5.6452263e-05
479,5.6452263e-05
480,5.6452263e-05
481,4.2646327e-05
482,4.2646327e-05
483,4.2646327e-05
484,4.2646327e-05
485,4.2646327e-05
486,4.2646327e-05
487,4.2646327e-05
488,4.2646327e-05
489,2.0920497e-05
490,2.0920497e-05
491,2.0920497e-05
492,2.0920497e-05
493,2.0920497e-05
494,2.0920497e-05
495,2.0920497e-05
496,2.0920497e-05
497,6.654934e-05
498,6.654934e-05
499,6.654934e-05
500,6.654934e-05
501,6.654934e-05
502,6.654934e-05
503,6.654934e-05
504,6.654934e-05
505,9.692695e-05
506,9.692695e-05
507,9.692695e-05
508,9.692695e-05
509,9.692695e-05
510,9.692695e-05
511,9.692695e-05
512,9.692695e-05
513,0.00010198866
514,0.00010198866
515,0.00010198866
516,0.00010198866
517,0.00010198866
518,0.00010198866
519,0.00010198866
520,0.00010198866
521,0.00020745915
522,0.00020745915
523,0.00020745915
524,0.00020745915
525,0.00020745915
526,0.00020745915
527,0.00020745915
528,0.00020745915
529,2.379055e-05
530,2.379055e-05
531,2.379055e-05
532,2.379055e-05
533,2.379055e-05
534,2.379055e-05
535,2.379055e-05
536,2.379055e-05
537,7.2619687e-06
538,7.2619687e-06
539,7.2619687e-06
540,7.2619687e-06
541,7.2619687e-06
542,7.2619687e-06
543,7.2619687e-06
544,7.2619687e-06
545,1.0194623e-05
546,1.0194623e-05
547,1.0194623e-05
548,1.0194623e-05
549,1.0194623e-05
550,1.0194623e-05
551,1.0194623e-05
552,1.0194623e-05
553,0.00032382834
554,0.00032382834
555,0.00032382834
556,0.00032382834
557,0.00032382834
558,0.00032382834
559,0.00032382834
560,0.00032382834
561,3.1618627e-05
562,3.1618627e-05
563,3.1618627e-05
564,3.1618627e-05
565,3.1618627e-05
566,3.1618627e-05
567,3.1618627e-05
568,3.1618627e-05
569,6.4069536e-05
570,6.4069536e-05
571,6.4069536e-05
572,6.4069536e-05
573,6.4069536e-05
574,6.4069536e-05
575,6.4069536e-05
576,6.4069536e-05
577,2.6549977e-05
578,2.6549977e-05
579,2.6549977e-05
580,2.6549977e-05
581,2.6549977e-05
582,2.6549977e-05
583,2.6549977e-05
584,2.6549977e-05
585,6.727753e-05
586,6.727753e-05
587,6.727753e-05
588,6.727753e-05
589,6.727753e-05
590,6.727753e-05
591,6.727753e-05
592,6.727753e-05
593,1.8556473e-05
594,1.8556473e-05
595,1.8556473e-05
596,1.8556473e-05
597,1.8556473e-05
598,1.8556473e-05
599,1.8556473e-05
600,1.8556473e-05
601,0.00018447878
602,0.00018447878
603,0.00018447878
604,0.00018447878
605,0.00018447878
606,0.00018447878
607,0.00018447878
608,0.00018447878
609,1.723195e-05
610,1.723195e-05
611,1.723195e-05
612,1.723195e-05
613,1.723195e-05
614,1.723195e-05
615,1.723195e-05
616,1.723195e-05
617,4.6886526e-05
618,4.6886526e-05
619,4.6886526e-05
620,4.6886526e-05
621,4.6886526e-05
622,4.6886526e-05
623,4.6886526e-05
624,4.6886526e-05
625,8.573914e-06
626,8.573914e-06
627,8.573914e-06
628,8.573914e-06
629,8.573914e-06
630,8.573914e-06
631,8.573914e-06
632,8.573914e-06
633,1.1852822e-05
634,1.1852822e-05
635,1.1852822e-05
636,1.1852822e-05
637,1.1852822e-05
638,1.1852822e-05
639,1.1852822e-05
640,1.1852822e-05
641,1.9116662e-05
642,1.9116662e-05
643,1.9116662e-05
644,1.9116662e-05
645,1.9116662e-05
646,1.9116662e-05
647,1.9116662e-05
648,1.9116662e-05
649,2.7825932e-05
650,2.7825932e-05
651,2.7825932e-05
652,2.7825932e-05
653,2.7825932e-05
654,2.7825932e-05
655,2.7825932e-05
656,2.7825932e-05
657,8.4936455e-06
658,8.4936455e-06
659,8.4936455e-06
660,8.4936455e-06
661,8.4936455e-06
662,8.4936455e-06
663,8.4936455e-06
664,8.4936455e-06
665,0.00041639028
666,0.00041639028
667,0.00041639028
668,0.00041639028
669,0.00041639028
670,0.00041639028
671,0.00041639028
672,0.00041639028
673,8.551236e-05
674,8.551236e-05
675,8.551236e-05
676,8.551236e-05
677,8.551236e-05
678,8.551236e-05
679,8.551236e-05
680,8.551236e-05
681,2.4437515e-05
682,2.4437515e-05
683,2.4437515e-05
684,2.4437515e-05
685,2.4437515e-05
686,2.4437515e-05
687,2.4437515e-05
688,2.4437515e-05
689,8.759526e-06
690,8.759526e-06
691,8.759526e-06
692,8.759526e-06
693,8.759526e-06
694,8.759526e-06
695,8.759526e-06
696,8.759526e-06
697,1.7962677e-05
698,1.7962677e-05
699,1.7962677e-05
700,1.7962677e-05
701,1.7962677e-05
702,1.7962677e-05
703,1.7962677e-05
704,1.7962677e-05
705,1.5257741e-05
706,1.5257741e-05
707,1.5257741e-05
708,1.5257741e-05
709,1.5257741e-05
710,1.5257741e-05
711,1.5257741e-05
712,1.5257741e-05
713,3.8616556e-05
714,3.8616556e-05
715,3.8616556e-05
716,3.8616556e-05
717,3.8616556e-05
718,3.8616556e-05
719,3.8616556e-05
720,3.8616556e-05
721,0.00030331907
722,0.00030331907
723,0.00030331907
724,0.00030331907
725,0.00030331907
726,0.00030331907
727,0.00030331907
728,0.00030331907
729,0.000174745
730,0.000174745
731,0.000174745
732,0.000174745
733,0.000174745
734,0.000174745
735,0.000174745
736,0.000174745
737,2.158566e-05
738,2.158566e-05
739,2.158566e-05
740,2.158566e-05
741,2.158566e-05
742,2.158566e-05
743,2.158566e-05
744,2.158566e-05
745,1.2048733e-05
746,1.2048733e-05
747,1.2048733e-05
748,1.2048733e-05
749,1.2048733e-05
750,1.2048733e-05
751,1.2048733e-05
752,1.2048733e-05
753,4.3652394e-06
754,4.3652394e-06
755,4.3652394e-06
756,4.3652394e-06
757,4.3652394e-06
758,4.3652394e-06
759,4.3652394e-06
760,4.3652394e-06
761,2.6991609e-05
762,2.6991609e-05
763,2.6991609e-05
764,2.6991609e-05
765,2.6991609e-05
766,2.6991609e-05
767,2.6991609e-05
768,2.6991609e-05
769,0.00016906815
770,0.00016906815
771,0.00016906815
772,0.00016906815
773,0.00016906815
774,0.00016906815
775,0.00016906815
776,0.00016906815
777,9.7848926e-05
778,9.7848926e-05
779,9.7848926e-05
780,9.7848926e-05
781,9.7848926e-05
782,9.7848926e-05
783,9.7848926e-05
784,9.7848926e-05
785,5.1600913e-05
786,5.1600913e-05
787,5.1600913e-05
788,5.1600913e-05
789,5.1600913e-05
790,5.1600913e-05
791,5.1600913e-05
792,5.1600913e-05
793,6.6002954e-06
794,6.6002954e-06
795,6.6002954e-06
796,6.6002954e-06
797,6.6002954e-06
798,6.6002954e-06
799,6.6002954e-06
800,6.6002954e-06
801,4.827345e-05
802,4.827345e-05
803,4.827345e-05
804,4.827345e-05
805,4.827345e-05
806,4.827345e-05
807,4.827345e-05
808,4.827345e-05
809,0.0005513182
810,0.0005513182
811,0.0005513182
812,0.0005513182
813,0.0005513182
814,0.0005513182
815,0.0005513182
816,0.0005513182
817,0.0008152708
818,0.0008152708
819,0.0008152708
820,0.0008152708
821,0.0008152708
822,0.0008152708
823,0.0008152708
824,0.0008152708
825,5.3460117e-05
826,5.3460117e-05
827,5.3460117e-05
828,5.3460117e-05
829,5.3460117e-05
830,5.3460117e-05
831,5.3460117e-05
832,5.3460117e-05
833,0.00018880196
834,0.00018880196
835,0.00018880196
836,0.00018880196
837,0.00018880196
838,0.00018880196
839,0.00018880196
840,0.00018880196
841,5.2003593e-06
842,5.2003593e-06
843,5.2003593e-06
844,5.2003593e-06
845,5.2003593e-06
846,5.2003593e-06
847,5.2003593e-06
848,5.2003593e-06
849,3.9614665e-06
850,3.9614665e-06
851,3.9614665e-06
852,3.9614665e-06
853,3.9614665e-06
854,3.9614665e-06
855,3.9614665e-06
856,3.9614665e-06
857,9.105011e-05
858,9.105011e-05
859,9.105011e-05
860,9.105011e-05
861,9.105011e-05
862,9.105011e-05
863,9.105011e-05
864,9.105011e-05
865,1.4487691e-05
866,1.4487691e-05
867,1.4487691e-05
868,1.4487691e-05
869,1.4487691e-05
870,1.4487691e-05
871,1.4487691e-05
872,1.4487691e-05
873,6.848312e-05
874,6.848312e-05
875,6.848312e-05
876,6.848312e-05
877,6.848312e-05
878,6.848312e-05
879,6.848312e-05
880,6.848312e-05
881,3.634464e-05
882,3.634464e-05
883,3.634464e-05
884,3.634464e-05
885,3.634464e-05
886,3.634464e-05
887,3.634464e-05
888,3.634464e-05
889,0.00046969074
890,0.00046969074
891,0.00046969074
892,0.00046969074
893,0.00046969074
894,0.00046969074
895,0.00046969074
896,0.00046969074
897,2.1119167e-05
898,2.1119167e-05
899,2.1119167e-05
900,2.1119167e-05
901,2.1119167e-05
902,2.1119167e-05
903,2.1119167e-05
904,2.1119167e-05
905,2.7855874e-06
906,2.7855874e-06
907,2.7855874e-06
908,2.7855874e-06
909,2.7855874e-06
910,2.7855874e-06
911,2.7855874e-06
912,2.7855874e-06
913,1.0588188e-05
914,1.0588188e-05
915,1.0588188e-05
916,1.0588188e-05
917,1.0588188e-05
918,1.0588188e-05
919,1.0588188e-05
920,1.0588188e-05
921,0.00028246568
922,0.00028246568
923,0.00028246568
924,0.00028246568
925,0.00028246568
926,0.00028246568
927,0.00028246568
928,0.00028246568
929,9.0547495e-05
930,9.0547495e-05
931,9.0547495e-05
932,9.0547495e-05
933,9.0547495e-05
934,9.0547495e-05
935,9.0547495e-05
936,9.0547495e-05
937,8.442542e-05
938,8.442542e-05
939,8.442542e-05
940,8.442542e-05
941,8.442542e-05
942,8.442542e-05
943,8.442542e-05
944,8.442542e-05
945,9.3491646e-05
946,9.3491646e-05
947,9.3491646e-05
948,9.3491646e-05
949,9.3491646e-05
950,9.3491646e-05
951,9.3491646e-05
952,9.3491646e-05
953,2.8761702e-05
954,2.8761702e-05
955,2.8761702e-05
956,2.8761702e-05
957,2.8761702e-05
958,2.8761702e-05
959,2.8761702e-05
960,2.8761702e-05
961,2.0237541e-05
962,2.0237541e-05
963,2.0237541e-05
964,2.0237541e-05
965,2.0237541e-05
966,2.0237541e-05
967,2.0237541e-05
968,2.0237541e-05
969,2.7218533e-05
970,2.7218533e-05
971,2.7218533e-05
972,2.7218533e-05
973,2.7218533e-05
974,2.7218533e-05
975,2.7218533e-05
976,2.7218533e-05
977,7.834358e-06
978,7.834358e-06
979,7.834358e-06
980,7.834358e-06
981,7.834358e-06
982,7.834358e-06
983,7.834358e-06
984,7.834358e-06
985,7.999542e-06
986,7.999542e-06
987,7.999542e-06
988,7.999542e-06
989,7.999542e-06
990,7.999542e-06
991,7.999542e-06
992,7.999542e-06
993,1.6913025e-05
994,1.6913025e-05
995,1.6913025e-05
996,1.6913025e-05
997,1.6913025e-05
998,1.6913025e-05
999,1.6913025e-05
1000,1.6913025e-05
1001,9.6745935e-06
1002,9.6745935e-06
1003,9.6745935e-06
1004,9.6745935e-06
1005,9.6745935e-06
1006,9.6745935e-06
1007,9.6745935e-06
1008,9.6745935e-06
1009,8.839382e-06
1010,8.839382e-06
1011,8.839382e-06
1012,8.839382e-06
1013,8.839382e-06
1014,8.839382e-06
1015,8.839382e-06
1016,8.839382e-06
1017,8.426504e-06
1018,8.426504e-06
1019,8.426504e-06
1020,8.426504e-06
1021,8.426504e-06
1022,8.426504e-06
1023,8.426504e-06
1024,8.426504e-06
1025,1.4033604e-05
1026,1.4033604e-05
1027,1.4033604e-05
1028,1.4033604e-05
1029,1.4033604e-05
1030,1.4033604e-05
1031,1.4033604e-05
1032,1.4033604e-05
1033,6.7358356e-05
1034,6.7358356e-05
1035,6.7358356e-05
1036,6.7358356e-05
1037,6.7358356e-05
1038,6.7358356e-05
1039,6.7358356e-05
1040,6.7358356e-05
1041,2.9179451e-05
1042,2.9179451e-05
1043,2.9179451e-05
1044,2.9179451e-05
1045,2.9179451e-05
1046,2.9179451e-05
1047,2.9179451e-05
1048,2.9179451e-05
1049,2.5514e-05
1050,2.5514e-05
1051,2.5514e-05
1052,2.5514e-05
1053,2.5514e-05
1054,2.5514e-05
1055,2.5514e-05
1056,2.5514e-05
1057,5.3192427e-05
1058,5.3192427e-05
1059,5.3192427e-05
1060,5.3192427e-05
1061,5.3192427e-05
1062,5.3192427e-05
1063,5.3192427e-05
1064,5.3192427e-05
1065,2.6306263e-05
1066,2.6306263e-05
1067,2.6306263e-05
1068,2.6306263e-05
1069,2.6306263e-05
1070,2.6306263e-05
1071,2.6306263e-05
1072,2.6306263e-05
1073,3.1453076e-06
1074,3.1453076e-06
1075,3.1453076e-06
1076,3.1453076e-06
1077,3.1453076e-06
1078,3.1453076e-06
1079,3.1453076e-06
1080,3.1453076e-06
1081,0.00012419102
1082,0.00012419102
1083,0.00012419102
1084,0.00012419102
1085,0.00012419102
1086,0.00012419102
1087,0.00012419102
1088,0.00012419102
1089,0.00012438775
1090,0.00012438775
1091,0.00012438775
1092,0.00012438775
1093,0.00012438775
1094,0.00012438775
1095,0.00012438775
1096,0.00012438775
1097,1.0374833e-05
1098,1.0374833e-05
1099,1.0374833e-05
1100,1.0374833e-05
1101,1.0374833e-05
1102,1.0374833e-05
1103,1.0374833e-05
1104,1.0374833e-05
1105,2.8606873e-05
1106,2.8606873e-05
1107,2.8606873e-05
1108,2.8606873e-05
1109,2.8606873e-05
1110,2.8606873e-05
1111,2.8606873e-05
1112,2.8606873e-05
1113,2.7979358e-05
1114,2.7979358e-05
1115,2.7979358e-05
1116,2.7979358e-05
1117,2.7979358e-05
1118,2.7979358e-05
1119,2.7979358e-05
1120,2.7979358e-05
1121,2.3015968e-05
1122,2.3015968e-05
1123,2.3015968e-05
1124,2.3015968e-05
1125,2.3015968e-05
1126,2.3015968e-05
1127,2.3015968e-05
1128,2.3015968e-05
1129,1.4249407e-05
1130,1.4249407e-05
1131,1.4249407e-05
1132,1.4249407e-05
1133,1.4249407e-05
1134,1.4249407e-05
1135,1.4249407e-05
1136,1.4249407e-05
1137,2.0171836e-05
1138,2.0171836e-05
1139,2.0171836e-05
1140,2.0171836e-05
1141,2.0171836e-05
1142,2.0171836e-05
1143,2.0171836e-05
1144,2.0171836e-05
1145,1.07079195e-05
1146,1.07079195e-05
1147,1.07079195e-05
1148,1.07079195e-05
1149,1.07079195e-05
1150,1.07079195e-05
1151,1.07079195e-05
1152,1.07079195e-05
1153,6.7392146e-05
1154,6.7392146e-05
1155,6.7392146e-05
1156,6.7392146e-05
1157,6.7392146e-05
1158,6.7392146e-05
1159,6.7392146e-05
1160,6.7392146e-05
1161,6.6412795e-06
1162,6.6412795e-06
1163,6.6412795e-06
1164,6.6412795e-06
1165,6.6412795e-06
1166,6.6412795e-06
1167,6.6412795e-06
1168,6.6412795e-06
1169,6.819604e-06
1170,6.819604e-06
1171,6.819604e-06
1172,6.819604e-06
1173,6.819604e-06
1174,6.819604e-06
1175,6.819604e-06
1176,6.819604e-06
1177,6.0670536e-06
1178,6.0670536e-06
1179,6.0670536e-06
1180,6.0670536e-06
1181,6.0670536e-06
1182,6.0670536e-06
1183,6.0670536e-06
1184,6.0670536e-06
1185,9.668506e-06
1186,9.668506e-06
1187,9.668506e-06
1188,9.668506e-06
1189,9.668506e-06
1190,9.668506e-06
1191,9.668506e-06
1192,9.668506e-06
1193,1.39821195e-05
1194,1.39821195e-05
1195,1.39821195e-05
1196,1.39821195e-05
1197,1.39821195e-05
1198,1.39821195e-05
1199,1.39821195e-05
1200,1.39821195e-05
1201,0.0001416967
1202,0.0001416967
1203,0.0001416967
1204,0.0001416967
1205,0.0001416967
1206,0.0001416967
1207,0.0001416967
1208,0.0001416967
1209,4.606181e-05
1210,4.606181e-05
1211,4.606181e-05
1212,4.606181e-05
1213,4.606181e-05
1214,4.606181e-05
1215,4.606181e-05
1216,4.606181e-05
1217,2.6428254e-06
1218,2.6428254e-06
1219,2.6428254e-06
1220,2.6428254e-06
1221,2.6428254e-06
1222,2.6428254e-06
1223,2.6428254e-06
1224,2.6428254e-06
1225,1.3269614e-05
1226,1.3269614e-05
1227,1.3269614e-05
1228,1.3269614e-05
1229,1.3269614e-05
1230,1.3269614e-05
1231,1.3269614e-05
1232,1.3269614e-05
1233,7.685856e-06
1234,7.685856e-06
1235,7.685856e-06
1236,7.685856e-06
1237,7.685856e-06
1238,7.685856e-06
1239,7.685856e-06
1240,7.685856e-06
1241,1.6114706e-06
1242,1.6114706e-06
1243,1.6114706e-06
1244,1.6114706e-06
1245,1.6114706e-06
1246,1.6114706e-06
1247,1.6114706e-06
1248,1.6114706e-06
1249,8.357987e-06
1250,8.357987e-06
1251,8.357987e-06
1252,8.357987e-06
1253,8.357987e-06
1254,8.357987e-06
1255,8.357987e-06
1256,8.357987e-06
1257,2.8163379e-06
1258,2.8163379e-06
1259,2.8163379e-06
1260,2.8163379e-06
1261,2.8163379e-06
1262,2.8163379e-06
1263,2.8163379e-06
1264,2.8163379e-06
1265,1.684491e-06
1266,1.684491e-06
1267,1.684491e-06
1268,1.684491e-06
1269,1.684491e-06
1270,1.684491e-06
1271,1.684491e-06
1272,1.684491e-06
1273,7.131441e-05
1274,7.131441e-05
1275,7.131441e-05
1276,7.131441e-05
1277,7.131441e-05
1278,7.131441e-05
1279,7.131441e-05
1280,7.131441e-05
1281,0.00015502863
1282,0.00015502863
1283,0.00015502863
1284,0.00015502863
1285,0.00015502863
1286,0.00015502863
1287,0.00015502863
1288,0.00015502863
1289,3.2305663e-06
1290,3.2305663e-06
1291,3.2305663e-06
1292,3.2305663e-06
1293,3.2305663e-06
1294,3.2305663e-06
1295,3.2305663e-06
1296,3.2305663e-06
1297,0.00082942715
1298,0.00082942715
1299,0.00082942715
1300,0.00082942715
1301,0.00082942715
1302,0.00082942715
1303,0.00082942715
1304,0.00082942715
1305,6.996118e-05
1306,6.996118e-05
1307,6.996118e-05
1308,6.996118e-05
1309,6.996118e-05
1310,6.996118e-05
1311,6.996118e-05
1312,6.996118e-05
1313,1.1399136e-06
1314,1.1399136e-06
1315,1.1399136e-06
1316,1.1399136e-06
1317,1.1399136e-06
1318,1.1399136e-06
1319,1.1399136e-06
1320,1.1399136e-06
1321,6.0971806e-06
